Movie name,Release Year,Predicted_Label,runtime,genres,belongs_to_collection,budget,revenue,vote_average,vote_count,popularity,production_companies
Heathers,1988,Enjoyable,102.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,0.0,1108462.0,7.3,387.0,13.311827,"[{'name': 'New World Pictures', 'id': 1950}, {'name': 'Cinemarque Entertainment', 'id': 10170}]"
"Girl, Interrupted",1999,Enjoyable,127.0,"[{'id': 18, 'name': 'Drama'}]",,40000000.0,0.0,7.6,747.0,8.285062,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': '3 Arts Entertainment', 'id': 787}, {'name': 'Global Entertainment Productions GmbH & Company Medien KG', 'id': 9269}, {'name': 'Red Wagon Entertainment', 'id': 14440}]"
Saw,2004,Enjoyable,103.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 80, 'name': 'Crime'}]","{'id': 656, 'name': 'Saw Collection', 'poster_path': '/xmC2A7qPEfiOkQC58fZh8srWQ5v.jpg', 'backdrop_path': '/oLfS1lOmN2KIU2IQ200SDEPVEZe.jpg'}",1200000.0,103911669.0,7.2,2255.0,23.508433,"[{'name': 'Lions Gate Films', 'id': 35}, {'name': 'Twisted Pictures', 'id': 2061}, {'name': 'Evolution Entertainment', 'id': 23019}, {'name': 'Saw Productions Inc.', 'id': 55405}]"
Blue Velvet,1986,Enjoyable,120.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,6000000.0,8551228.0,7.7,758.0,7.882247,"[{'name': 'De Laurentiis Entertainment Group (DEG)', 'id': 484}]"
Top Gun,1986,Lingering,110.0,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,15000000.0,356830601.0,6.7,1736.0,20.301019,"[{'name': 'Paramount Pictures', 'id': 4}]"
The Virgin Suicides,1999,Lingering,97.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,6000000.0,10409377.0,7.1,841.0,10.505387,"[{'name': 'American Zoetrope', 'id': 70}]"
A Goofy Movie,1995,Forgettable,78.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]","{'id': 410261, 'name': 'A Goofy Movie Collection', 'poster_path': '/4AkuuP5ljZMsAhzVnpzIXPSmDoy.jpg', 'backdrop_path': '/yiLa63gIb7EGH9BbUWXHwI6PMmx.jpg'}",0.0,35348597.0,6.7,404.0,10.177977,"[{'name': 'Walt Disney Pictures', 'id': 2}]"
Rope,1948,Forgettable,80.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,1500000.0,2200000.0,7.8,539.0,7.248676,"[{'name': 'Transatlantic Pictures', 'id': 1554}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
The Breakfast Club,1985,Enjoyable,97.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,1000000.0,51525171.0,7.8,2189.0,12.627678,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Channel Productions', 'id': 8812}, {'name': 'A&M Films', 'id': 11043}]"
Punch-Drunk Love,2002,Lingering,95.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,25000000.0,17000000.0,6.9,542.0,6.753969,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'New Line Cinema', 'id': 12}, {'name': 'Ghoulardi Film Company', 'id': 178}]"
Scream,1996,Enjoyable,111.0,"[{'id': 80, 'name': 'Crime'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","{'id': 2602, 'name': 'Scream Collection', 'poster_path': '/3DjOcwfd8cTcKBkWTcNntAZajEg.jpg', 'backdrop_path': '/jPTbJp1601vLu27WhyjhpVk8w0h.jpg'}",14000000.0,173046663.0,7.0,1520.0,13.326443,"[{'name': 'Woods Entertainment', 'id': 979}, {'name': 'Dimension Films', 'id': 7405}]"
Kikiâ??s Delivery Service,1989,Enjoyable,103.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",,6900000.0,18172849.0,7.6,768.0,12.220581,"[{'name': 'Studio Ghibli', 'id': 10342}, {'name': 'Nibariki', 'id': 12516}]"
The Breakfast Club,1985,Enjoyable,97.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,1000000.0,51525171.0,7.8,2189.0,12.627678,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Channel Productions', 'id': 8812}, {'name': 'A&M Films', 'id': 11043}]"
Freaky Friday,2003,Enjoyable,97.0,"[{'id': 35, 'name': 'Comedy'}]",,26000000.0,110230332.0,6.0,919.0,7.867999,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Gunn Films', 'id': 3538}, {'name': 'Casual Friday Productions', 'id': 93528}]"
Love Actually,2003,Enjoyable,135.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,40000000.0,244931766.0,7.0,1917.0,10.586815,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'DNA Films', 'id': 284}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Working Title Films', 'id': 10163}]"
13 Going on 30,2004,Forgettable,98.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",,37000000.0,96455697.0,6.3,1260.0,12.632595,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Revolution Studios', 'id': 497}, {'name': 'Thirteen Productions', 'id': 19636}]"
Harry Potter and the Philosopherâ??s Stone,2001,Enjoyable,152.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]","{'id': 1241, 'name': 'Harry Potter Collection', 'poster_path': '/8Xmkc1HvCOpMlbFvVabrtr6HAsp.jpg', 'backdrop_path': '/wfnMt6LGqYHcNyOfsuusw5lX3bL.jpg'}",125000000.0,976475550.0,7.5,7188.0,38.187238,"[{'name': '1492 Pictures', 'id': 436}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Heyday Films', 'id': 7364}]"
Mean Girls,2004,Forgettable,97.0,"[{'id': 35, 'name': 'Comedy'}]","{'id': 99606, 'name': 'Mean Girls Collection', 'poster_path': '/9XoyvX5uWQRoiz9IodCgUoXLw2V.jpg', 'backdrop_path': None}",17000000.0,129042871.0,6.9,2401.0,11.454835,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Broadway Video', 'id': 1756}, {'name': 'M.G. Films', 'id': 89094}]"
When Harry Met Sallyâ?¦,1989,Enjoyable,96.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,16000000.0,92823546.0,7.3,974.0,8.34322,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Nelson Entertainment', 'id': 365}]"
West Side Story,1961,Enjoyable,152.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",,6000000.0,43656822.0,7.0,399.0,8.389903,"[{'name': 'United Artists', 'id': 60}, {'name': 'Seven Arts', 'id': 8268}, {'name': 'Mirisch Pictures', 'id': 90571}]"
Breathless,1960,Lingering,90.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",,0.0,0.0,7.7,322.0,8.200586,"[{'name': 'Société Nouvelle de Cinématographie', 'id': 249}, {'name': 'Les Films Impéria', 'id': 10906}, {'name': 'Les Productions Georges de Beauregard', 'id': 10907}]"
Psycho,1960,Enjoyable,109.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]","{'id': 119674, 'name': 'Psycho Collection', 'poster_path': '/29pDqAgmb4idzWzuZncoT7LZplA.jpg', 'backdrop_path': '/bPQZkZjNnsYuPZWzoRRl9k0VSQ8.jpg'}",806948.0,32000000.0,8.3,2405.0,36.826309,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Shamley Productions', 'id': 10717}]"
Rushmore,1998,Lingering,93.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,9000000.0,17096053.0,7.5,688.0,5.997054,"[{'name': 'Touchstone Pictures', 'id': 9195}]"
Top Gun,1986,Enjoyable,110.0,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",,15000000.0,356830601.0,6.7,1736.0,20.301019,"[{'name': 'Paramount Pictures', 'id': 4}]"
Thirteen,2003,Enjoyable,100.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,2000000.0,4601043.0,6.6,355.0,14.379879,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Sound for Film', 'id': 1143}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Antidote Films (I)', 'id': 23912}]"
Donnie Darko,2001,Lingering,113.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","{'id': 178106, 'name': 'Darko Collection', 'poster_path': '/4Oj6ctBucsLvkbKsQMDaDXXR5cu.jpg', 'backdrop_path': '/hja7IzXp6how8eD1WHriI386TGY.jpg'}",6000000.0,1270522.0,7.7,3574.0,18.303148,"[{'name': 'Pandora Cinema', 'id': 185}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Flower Films', 'id': 2214}, {'name': 'Adam Fields Productions', 'id': 3334}]"
Elf,2003,Enjoyable,97.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",,32000000.0,173398518.0,6.4,1007.0,8.754132,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Gold/Miller Productions', 'id': 1607}, {'name': 'Guy Walks into a Bar Productions', 'id': 2645}]"
Legally Blonde,2001,Enjoyable,96.0,"[{'id': 35, 'name': 'Comedy'}]","{'id': 86024, 'name': 'Legally Blonde Collection', 'poster_path': '/kupFjC97HLSqG5CX47NsTJNEyAs.jpg', 'backdrop_path': '/aabPyPAA6E8hJ7tUipwunr3Itzb.jpg'}",18000000.0,141774679.0,6.2,908.0,12.769371,"[{'name': 'Marc Platt Productions', 'id': 2527}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
Trainspotting,1996,Lingering,93.0,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","{'id': 424202, 'name': 'Trainspotting Collection', 'poster_path': '/6W9nyZ3Daq4zHkfTRIzNgWg6ai6.jpg', 'backdrop_path': '/rIrAfUd5wjkGoDkecNx1aXjGJLu.jpg'}",4000000.0,16491080.0,7.8,2737.0,19.348466,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Channel Four Films', 'id': 181}, {'name': 'Noel Gay Motion Picture Company', 'id': 358}, {'name': 'Figment Films', 'id': 359}, {'name': 'Film4', 'id': 9349}]"
Some Like It Hot,1959,Enjoyable,122.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,2883848.0,25000000.0,8.0,835.0,11.845107,"[{'name': 'The Mirisch Corporation', 'id': 219}, {'name': 'Ashton Productions', 'id': 11982}]"
Kill Bill: Vol. 2,2004,Enjoyable,136.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","{'id': 2883, 'name': 'Kill Bill Collection', 'poster_path': '/tf1nUtw3LJGUGv1EFFi23iz6ngr.jpg', 'backdrop_path': '/oCLKNACMNrEf4T1EP6BpMXDl5m1.jpg'}",30000000.0,152159461.0,7.7,4061.0,21.533072,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}, {'name': 'Super Cool ManChu', 'id': 39121}]"
"Girl, Interrupted",1999,Enjoyable,127.0,"[{'id': 18, 'name': 'Drama'}]",,40000000.0,0.0,7.6,747.0,8.285062,"[{'name': 'Columbia Pictures Corporation', 'id': 441}, {'name': '3 Arts Entertainment', 'id': 787}, {'name': 'Global Entertainment Productions GmbH & Company Medien KG', 'id': 9269}, {'name': 'Red Wagon Entertainment', 'id': 14440}]"
10 Things I Hate About You,1999,Enjoyable,97.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,16000000.0,53478166.0,7.3,1768.0,12.069966,"[{'name': 'Mad Chance', 'id': 1757}, {'name': 'Jaret Entertainment', 'id': 1783}, {'name': 'Touchstone Pictures', 'id': 9195}]"
Stand by Me,1986,Enjoyable,89.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,8000000.0,52287414.0,7.8,1568.0,15.206957,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Act III Communications', 'id': 1153}, {'name': 'The Body', 'id': 90896}, {'name': 'Act III', 'id': 90897}]"
Rope,1948,Enjoyable,80.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,1500000.0,2200000.0,7.8,539.0,7.248676,"[{'name': 'Transatlantic Pictures', 'id': 1554}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]"
Mulholland Drive,2001,Enjoyable,147.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,15000000.0,20117339.0,7.7,1517.0,18.184056,"[{'name': 'Asymmetrical Productions', 'id': 373}, {'name': 'Les Films Alain Sarde', 'id': 635}, {'name': 'Babbo Inc.', 'id': 636}, {'name': 'The Picture Factory', 'id': 637}, {'name': 'Canal+', 'id': 5358}]"
Bridget Jonesâ??s Diary,2001,Enjoyable,97.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]","{'id': 8936, 'name': 'Bridget Jones Collection', 'poster_path': '/fB3BE3TL85Wh7dxNJf226IYQCp.jpg', 'backdrop_path': '/jiS4x140miaEH524CAFTvuxrcZ1.jpg'}",25000000.0,281929795.0,6.6,1397.0,10.780524,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Universal Pictures', 'id': 33}, {'name': 'Studio Canal', 'id': 5870}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Little Bird', 'id': 11358}]"
AmÃ©lie,2001,Lingering,122.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,10000000.0,173921954.0,7.8,3403.0,12.879381,"[{'name': 'France 3 Cinéma', 'id': 591}, {'name': 'Claudie Ossard Productions', 'id': 592}, {'name': 'MMC Independent', 'id': 4411}, {'name': 'Canal+', 'id': 5358}, {'name': 'Tapioca Films', 'id': 12000}, {'name': 'Sofica Sofinergie 5', 'id': 23446}, {'name': 'Victoires Productions', 'id': 25020}, {'name': 'Filmstiftung Nordrhein-Westfalen', 'id': 27897}, {'name': 'Union Générale Cinématographique (UGC)', 'id': 30994}]"
Rosemaryâ??s Baby,1968,Enjoyable,136.0,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","{'id': 264338, 'name': ""Rosemary's Baby Collection"", 'poster_path': '/yP9DnKsSGcEuHJktQYotND6dsgJ.jpg', 'backdrop_path': '/36RmiFNEbyfTOF3GG17rOyv4XGD.jpg'}",3200000.0,33395426.0,7.5,892.0,11.504558,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'William Castle Productions', 'id': 10324}]"
Chungking Express,1994,Lingering,102.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,0.0,0.0,7.9,249.0,6.778979,"[{'name': 'Jet Tone Production', 'id': 540}, {'name': 'The Criterion Collection', 'id': 10932}]"
Moulin Rouge!,2001,Enjoyable,127.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,52500000.0,179213434.0,7.4,1348.0,13.691781,"[{'name': 'Bazmark Films', 'id': 240}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
Ghost World,2001,Enjoyable,111.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,7000000.0,0.0,7.1,433.0,5.460971,"[{'name': 'United Artists', 'id': 60}, {'name': 'Jersey Films', 'id': 216}, {'name': 'Granada Film Productions', 'id': 247}, {'name': 'Capitol Films', 'id': 826}, {'name': 'Mr. Mudd Production', 'id': 2130}]"
Dead Poets Society,1989,Enjoyable,129.0,"[{'id': 18, 'name': 'Drama'}]",,16400000.0,235860116.0,8.1,2786.0,19.905716,"[{'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Silver Screen Partners IV', 'id': 10282}]"
Harry Potter and the Prisoner of Azkaban,2004,Enjoyable,141.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]","{'id': 1241, 'name': 'Harry Potter Collection', 'poster_path': '/8Xmkc1HvCOpMlbFvVabrtr6HAsp.jpg', 'backdrop_path': '/wfnMt6LGqYHcNyOfsuusw5lX3bL.jpg'}",130000000.0,789804554.0,7.7,6037.0,28.460276,"[{'name': '1492 Pictures', 'id': 436}, {'name': 'Heyday films', 'id': 437}, {'name': 'Warner Bros.', 'id': 6194}]"
After Hours,1985,Enjoyable,97.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,4500000.0,10609321.0,7.4,251.0,6.583161,"[{'name': 'Double Play', 'id': 2957}, {'name': 'Geffen Company, The', 'id': 4354}]"
Rear Window,1954,Enjoyable,112.0,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,1000000.0,36764313.0,8.2,1531.0,17.911314,"[{'name': 'Paramount Pictures', 'id': 4}]"
Fight Club,1999,Forgettable,139.0,"[{'id': 18, 'name': 'Drama'}]",,63000000.0,100853753.0,8.3,9678.0,63.869599,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Taurus Film', 'id': 20555}, {'name': 'Linson Films', 'id': 54050}, {'name': 'Atman Entertainment', 'id': 54051}, {'name': 'Knickerbocker Films', 'id': 54052}]"
Possession,1981,Enjoyable,123.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,0.0,0.0,6.9,153.0,10.505671,"[{'name': 'Gaumont', 'id': 9}, {'name': 'Oliane Productions', 'id': 1060}, {'name': 'Marianne Productions', 'id': 1497}]"
Reservoir Dogs,1992,Enjoyable,99.0,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,1200000.0,14661007.0,8.1,3821.0,12.22034,"[{'name': 'Live Entertainment', 'id': 285}, {'name': 'Lionsgate', 'id': 1632}, {'name': 'Dog Eat Dog Productions Inc.', 'id': 26198}]"
Moulin Rouge!,2001,Enjoyable,127.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,52500000.0,179213434.0,7.4,1348.0,13.691781,"[{'name': 'Bazmark Films', 'id': 240}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]"
Beetlejuice,1988,Lingering,92.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",,15000000.0,73326666.0,7.1,1475.0,10.627364,"[{'name': 'Geffen Company, The', 'id': 4354}, {'name': 'Warner Bros.', 'id': 6194}]"
Shaun of the Dead,2004,Enjoyable,99.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",,4000000.0,30039392.0,7.5,2479.0,14.902948,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Big Talk Productions', 'id': 443}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Film4', 'id': 9349}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'WT2 Productions', 'id': 10462}, {'name': 'De Wolfe Music', 'id': 53047}, {'name': 'Inside Track 2', 'id': 53048}]"
American Beauty,1999,Enjoyable,122.0,"[{'id': 18, 'name': 'Drama'}]",,15000000.0,356296601.0,7.9,3438.0,20.726578,"[{'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Jinks/Cohen Company', 'id': 2721}]"
The Talented Mr. Ripley,1999,Enjoyable,139.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,40000000.0,128798265.0,7.1,790.0,11.65502,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Miramax Films', 'id': 14}, {'name': 'Timnick Films', 'id': 679}, {'name': 'Mirage Enterprises', 'id': 932}]"
Thirteen,2003,Enjoyable,100.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,2000000.0,4601043.0,6.6,355.0,14.379879,"[{'name': 'Fox Searchlight Pictures', 'id': 43}, {'name': 'Sound for Film', 'id': 1143}, {'name': 'Working Title Films', 'id': 10163}, {'name': 'Antidote Films (I)', 'id': 23912}]"
The Silence of the Lambs,1991,Lingering,119.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]","{'id': 9743, 'name': 'The Hannibal Lecter Anthology', 'poster_path': '/aRbyr3KsdmIczGh6VrlvlgQdwMQ.jpg', 'backdrop_path': '/npCbvak9UhjPsZB9Oa2k2jsqI7E.jpg'}",19000000.0,272742922.0,8.1,4549.0,4.307222,"[{'name': 'Orion Pictures', 'id': 41}, {'name': 'Strong Heart/Demme Production', 'id': 55072}]"
Eyes Wide Shut,1999,Enjoyable,159.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]",,65000000.0,162091208.0,7.1,1266.0,13.268484,"[{'name': 'Hobby Films', 'id': 194}, {'name': 'Pole Star', 'id': 195}, {'name': 'Stanley Kubrick Productions', 'id': 385}, {'name': 'Warner Bros.', 'id': 6194}]"
The Shining,1980,Enjoyable,144.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,19000000.0,44017374.0,8.1,3890.0,19.611589,"[{'name': 'Hawk Films', 'id': 88}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Peregrine', 'id': 11272}]"
Aliens,1986,Enjoyable,137.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]","{'id': 8091, 'name': 'Alien Collection', 'poster_path': '/iVzIeC3PbG9BtDAudpwSNdKAgh6.jpg', 'backdrop_path': '/kB0Y3uGe9ohJa59Lk8UO9cUOxGM.jpg'}",18500000.0,183316455.0,7.7,3282.0,21.761179,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'SLM Production Group', 'id': 396}, {'name': 'Brandywine Productions', 'id': 19747}]"
Closer,2004,Enjoyable,104.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,27000000.0,115505027.0,6.7,845.0,10.860952,"[{'name': 'Columbia Pictures', 'id': 5}]"
Eternal Sunshine of the Spotless Mind,2004,Enjoyable,108.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,20000000.0,72258126.0,7.9,3758.0,12.906327,"[{'name': 'Anonymous Content', 'id': 10039}, {'name': 'This Is That Productions', 'id': 10059}, {'name': 'Focus Features', 'id': 10146}]"
Toy Story,1995,Enjoyable,81.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","{'id': 10194, 'name': 'Toy Story Collection', 'poster_path': '/7G9915LfUQ2lVfwMEEhDsn3kT4B.jpg', 'backdrop_path': '/9FBwqcd9IRruEDUrTdcaafOMKUq.jpg'}",30000000.0,373554033.0,7.7,5415.0,21.946943,"[{'name': 'Pixar Animation Studios', 'id': 3}]"
The Breakfast Club,1985,Forgettable,97.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,1000000.0,51525171.0,7.8,2189.0,12.627678,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Channel Productions', 'id': 8812}, {'name': 'A&M Films', 'id': 11043}]"
Before Sunrise,1995,Enjoyable,105.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","{'id': 123800, 'name': 'Before... Collection', 'poster_path': '/giaxAC74fht0LVQ4WKVoDzLM2Iy.jpg', 'backdrop_path': '/wtNugZq8ZzBYwPIh3VoNUJdkBWG.jpg'}",2500000.0,5535405.0,7.7,984.0,11.304979,"[{'name': 'Detour Film Production', 'id': 98}, {'name': 'Warner Bros.', 'id': 6194}]"
But Iâ??m a Cheerleader,1999,Enjoyable,85.0,"[{'id': 35, 'name': 'Comedy'}]",,1200000.0,2600000.0,6.5,101.0,4.928139,"[{'name': 'Ignite Entertainment', 'id': 4131}]"
Cruel Intentions,1999,Enjoyable,97.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]","{'id': 52789, 'name': 'Cruel Intentions Collection', 'poster_path': '/smlX0WCj2aXFoh4fEUuP1HmDgka.jpg', 'backdrop_path': '/10KZhETCbOGoffxglHDRyStgdc8.jpg'}",10500000.0,75902208.0,6.6,848.0,8.181065,"[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Cruel Productions', 'id': 505}, {'name': 'Newmarket Capital Group', 'id': 506}]"
Fallen Angels,1995,Lingering,96.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}]",,0.0,0.0,7.7,113.0,5.470351,"[{'name': 'Jet Tone Production', 'id': 540}, {'name': 'Chan Ye-Cheng', 'id': 22615}]"
Donnie Darko,2001,Forgettable,113.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]","{'id': 178106, 'name': 'Darko Collection', 'poster_path': '/4Oj6ctBucsLvkbKsQMDaDXXR5cu.jpg', 'backdrop_path': '/hja7IzXp6how8eD1WHriI386TGY.jpg'}",6000000.0,1270522.0,7.7,3574.0,18.303148,"[{'name': 'Pandora Cinema', 'id': 185}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Flower Films', 'id': 2214}, {'name': 'Adam Fields Productions', 'id': 3334}]"
